date,open,high,low,close,volume
2018-11-26,421.74,430.20,421.74,427.06,1076622
2018-11-27,433.00,441.08,432.12,441.08,2814358
2018-11-28,438.90,438.90,435.00,435.49,89393
2018-11-29,429.35,429.35,413.56,413.56,515455
2018-11-30,419.39,429.39,419.39,423.36,113098
2018-12-03,416.91,416.91,406.94,406.94,2441977
2018-12-04,405.72,410.58,401.23,410.58,4246181
2018-12-05,412.40,412.40,404.74,404.74,312072
2018-12-06,406.10,411.89,403.51,411.89,2020124
2018-12-07,415.39,426.11,415.39,426.11,1276127
2018-12-10,427.07,427.07,421.73,421.73,404929
2018-12-11,417.58,422.27,414.17,414.17,1493957
2018-12-12,410.48,410.48,404.05,409.21,3174340
2018-12-13,409.55,418.47,407.91,418.47,684711
2018-12-14,425.50,443.39,425.34,443.39,1122177
2018-12-17,443.28,444.61,440.37,444.40,132354
2018-12-18,447.32,454.47,447.32,454.47,332816
2018-12-19,459.34,459.34,449.31,449.31,59175
2018-12-20,447.17,451.45,447.17,450.99,485283
2018-12-21,456.29,459.50,452.69,457.90,341027
2018-12-24,460.53,460.53,455.59,458.47,1353919
2018-12-25,461.88,467.45,461.88,463.17,460222
2018-12-26,462.79,471.93,462.79,471.93,386445
2018-12-27,467.13,467.13,465.05,465.05,590432
2018-12-28,471.61,471.61,468.33,468.33,6555
2018-12-31,465.03,472.06,465.03,468.01,806027
2019-01-01,475.42,484.28,475.42,484.28,354490
2019-01-02,484.53,486.98,484.53,486.98,1820292
2019-01-03,484.45,484.45,478.63,480.30,405503
2019-01-04,476.19,476.95,464.10,467.51,519416
2019-01-07,464.91,464.91,458.26,459.86,90179
2019-01-08,459.34,465.41,459.34,465.41,1217090
2019-01-09,465.50,468.62,465.50,468.62,848975
2019-01-10,472.47,477.35,472.12,472.12,435789
2019-01-11,471.03,480.94,471.03,477.64,298866
2019-01-14,474.53,480.22,474.53,479.38,1607445
2019-01-15,477.99,487.87,477.99,485.60,64513
2019-01-16,488.00,489.99,488.00,488.48,642671
2019-01-17,488.51,488.51,475.21,476.96,267457
2019-01-18,483.67,486.21,483.67,486.21,159781
2019-01-21,496.66,496.66,479.95,479.95,642709
2019-01-22,477.94,477.94,470.55,470.55,302738
2019-01-23,468.65,469.57,465.50,469.57,844945
2019-01-24,469.75,475.68,463.47,463.47,742573
2019-01-25,459.86,463.54,459.86,461.67,824357
2019-01-28,474.30,476.01,474.30,476.01,700545
2019-01-29,472.14,475.57,472.14,474.84,11123
2019-01-30,471.12,485.07,471.12,482.33,583850
2019-01-31,478.09,478.09,465.26,465.26,360843
2019-02-01,459.52,463.96,459.52,462.49,5320332
2019-02-04,473.06,479.16,470.75,471.62,220144
2019-02-05,474.86,475.29,473.63,473.63,14506071
2019-02-06,471.73,479.95,471.73,479.95,135557
2019-02-07,470.54,473.34,466.44,470.22,1480782
2019-02-08,466.36,480.20,466.36,480.20,1157722
2019-02-11,476.96,478.10,470.24,473.88,464043
2019-02-12,469.26,469.26,465.59,465.59,425779
2019-02-13,468.63,468.63,460.35,460.35,1337257
2019-02-14,457.62,461.96,457.62,459.35,85689
2019-02-15,462.55,462.55,454.53,459.13,448153
2019-02-18,468.33,468.33,461.81,466.71,104390
2019-02-19,465.49,471.63,465.49,471.63,5256804
2019-02-20,472.31,472.31,465.84,465.84,487333
2019-02-21,462.79,467.93,462.79,467.93,581109
2019-02-22,466.31,466.31,456.59,456.59,495911
2019-02-25,454.82,456.38,454.82,455.62,252227
2019-02-26,458.30,458.30,453.39,456.77,433970
2019-02-27,454.98,456.28,450.50,456.28,5678290
2019-02-28,451.45,466.06,451.45,466.06,226879
2019-03-01,467.40,467.40,459.23,459.23,84128
2019-03-04,465.86,466.76,463.39,464.59,1813967
2019-03-05,462.30,462.30,453.22,453.22,62050
2019-03-06,458.08,459.88,457.84,459.88,8524960
2019-03-07,464.57,466.97,456.97,456.97,1779346
2019-03-08,460.73,460.73,453.57,453.57,339933
2019-03-11,434.53,438.01,428.77,438.01,638377
2019-03-12,441.54,446.14,441.54,446.14,726042
2019-03-13,446.97,457.73,446.97,457.73,495693
2019-03-14,458.05,458.05,453.81,453.81,7474796
2019-03-15,450.82,450.82,448.52,448.52,182659
2019-03-18,450.28,463.40,450.28,463.40,270126
2019-03-19,462.09,467.78,462.09,463.08,926119
2019-03-20,460.18,460.18,450.17,457.81,3536136
2019-03-21,453.87,457.47,449.66,457.47,3514763
2019-03-22,451.66,467.28,451.66,467.28,425817
2019-03-25,469.00,478.46,469.00,477.11,213902
2019-03-26,479.98,493.61,479.98,493.61,91801
2019-03-27,498.77,507.69,498.77,507.69,427343
2019-03-28,502.80,509.20,500.03,509.20,958142
2019-03-29,504.07,504.25,497.06,497.06,37163
2019-04-01,495.95,502.58,495.95,500.83,1047873
2019-04-02,494.69,496.81,487.32,496.81,694149
2019-04-03,498.72,498.72,493.01,493.01,51322
2019-04-04,496.19,502.80,496.19,501.56,455095
2019-04-05,494.44,496.32,491.01,491.01,101202
2019-04-08,490.07,490.07,480.27,480.27,3817807
2019-04-09,481.43,481.43,474.12,478.03,375825
2019-04-10,479.09,495.52,479.09,495.52,42548
2019-04-11,500.25,508.46,500.25,508.46,2888391
2019-04-12,508.67,525.79,508.67,525.79,1412082
2019-04-15,517.78,517.78,512.92,516.51,224620
2019-04-16,511.77,516.48,508.80,508.80,71946
2019-04-17,516.56,519.45,515.77,519.45,194999
2019-04-18,521.46,529.98,521.46,523.66,353015
2019-04-19,525.58,525.58,519.80,524.61,147400
2019-04-22,523.30,534.33,523.30,534.33,1799383
2019-04-23,536.21,536.21,530.61,530.61,4417151
2019-04-24,532.43,540.09,532.41,540.09,547677
2019-04-25,543.53,550.70,543.53,546.64,20193175
2019-04-26,553.84,558.98,553.84,558.98,335878
2019-04-29,555.91,556.28,545.93,545.93,829791
2019-04-30,545.09,545.09,533.65,533.65,696549
2019-05-01,531.28,537.30,531.28,532.84,3294
2019-05-02,539.15,539.15,530.41,530.64,714691
2019-05-03,539.45,539.45,522.61,522.61,24654
2019-05-06,513.43,514.22,510.41,511.55,2509476
2019-05-07,515.22,515.22,508.58,508.58,3436871
2019-05-08,510.67,528.19,510.67,528.19,848298
2019-05-09,520.94,520.94,511.66,513.21,877279
2019-05-10,505.65,507.31,501.99,501.99,518946
2019-05-13,503.13,503.13,490.94,498.06,3183213
2019-05-14,503.77,511.23,499.94,499.94,607216
2019-05-15,503.19,504.95,494.76,494.76,2966888
2019-05-16,498.49,498.49,479.45,479.45,226622
2019-05-17,470.76,470.76,460.85,460.98,5862
2019-05-20,472.00,476.81,468.39,468.39,20668511
2019-05-21,469.45,482.06,469.45,482.06,5275253
2019-05-22,480.70,495.25,480.70,495.25,89623
2019-05-23,498.75,498.75,487.40,487.40,1010796
2019-05-24,489.46,493.36,489.46,489.90,290234
2019-05-27,486.21,502.33,486.21,500.67,565971
2019-05-28,495.27,501.48,493.87,498.86,34555
2019-05-29,496.03,496.03,487.60,493.48,515219
2019-05-30,496.16,497.95,496.16,497.95,625928
2019-05-31,481.31,481.31,474.26,474.26,1868446
2019-06-03,475.32,481.34,475.32,475.41,856928
2019-06-04,489.22,496.11,489.22,496.11,1372008
2019-06-05,497.87,501.85,497.87,501.85,659746
2019-06-06,500.21,500.21,494.77,494.77,1265019
2019-06-07,491.28,491.28,482.28,484.47,625800
2019-06-10,474.85,474.85,461.13,461.13,12668
2019-06-11,453.55,453.55,441.58,441.88,1381003
2019-06-12,444.57,445.49,440.63,440.63,429345
2019-06-13,439.72,439.72,436.89,438.74,44121
2019-06-14,438.45,443.26,437.80,437.80,429329
2019-06-17,437.42,438.17,434.44,438.17,291568
2019-06-18,437.30,437.30,431.78,431.78,954854
2019-06-19,429.02,439.33,429.02,439.33,3615062
2019-06-20,438.84,438.84,424.38,424.38,2062110
2019-06-21,419.24,423.83,419.24,423.83,2173372
2019-06-24,425.40,429.04,423.98,429.04,4543827
2019-06-25,426.93,426.93,419.56,419.56,941330
2019-06-26,420.05,420.05,415.76,415.76,357374
2019-06-27,412.21,421.29,410.93,410.93,814978
2019-06-28,408.27,421.56,408.27,421.56,125508
2019-07-01,421.28,422.32,414.16,414.16,75097
2019-07-02,406.32,414.50,406.32,414.01,20452
2019-07-03,413.88,417.50,413.88,417.50,3967488
2019-07-04,416.81,425.32,414.91,425.32,150863
2019-07-05,427.62,440.63,427.62,440.63,8524071
2019-07-08,443.03,446.99,441.57,446.55,1594568
2019-07-09,449.93,453.55,448.02,453.55,469112
2019-07-10,453.66,453.66,448.24,449.93,421197
2019-07-11,454.55,457.00,454.27,456.37,696762
2019-07-12,462.83,465.00,461.93,461.93,694012
2019-07-15,455.17,455.90,450.71,450.71,1530193
2019-07-16,445.61,451.11,444.92,451.11,155876
2019-07-17,444.96,444.96,439.81,440.89,8160983
2019-07-18,439.83,448.34,439.83,448.34,1650682
2019-07-19,451.41,451.41,442.45,443.85,544050
2019-07-22,442.60,442.80,438.75,438.75,56638
2019-07-23,443.24,445.02,438.64,445.02,1562066
2019-07-24,440.50,443.06,439.80,442.90,2774899
2019-07-25,452.09,459.81,452.09,459.81,166433
2019-07-26,454.16,454.16,446.61,446.61,290246
2019-07-29,447.89,451.84,447.89,448.82,36147
2019-07-30,455.47,455.47,448.85,448.85,9247
2019-07-31,453.71,462.36,453.71,461.39,528672
2019-08-01,465.10,465.86,461.13,465.86,128342
2019-08-02,462.57,470.28,462.57,470.28,5223673
2019-08-05,464.63,464.63,457.38,457.38,149241
2019-08-06,452.69,458.53,452.69,458.53,159316
2019-08-07,461.85,461.85,447.93,448.18,1338141
2019-08-08,443.90,443.90,439.80,441.99,6412892
2019-08-09,445.70,446.77,442.81,442.81,984846
2019-08-12,443.39,449.42,443.39,443.82,1838980
2019-08-13,444.71,444.71,435.69,435.69,577963
2019-08-14,431.99,431.99,426.34,426.34,466189
2019-08-15,435.15,435.15,412.09,412.09,75107
2019-08-16,407.49,410.93,406.79,408.50,1675935
2019-08-19,411.46,412.26,411.24,412.26,56638
2019-08-20,419.73,423.82,419.73,422.99,820034
2019-08-21,426.79,431.84,424.35,430.68,2444484
2019-08-22,428.79,431.82,427.20,431.82,1865956
2019-08-23,435.46,442.88,435.46,439.16,358948
2019-08-26,446.02,448.05,446.00,448.05,799443
2019-08-27,451.27,460.23,451.27,460.23,1465262
2019-08-28,453.68,453.68,446.78,447.45,454773
2019-08-29,451.10,451.10,447.08,450.73,347134
2019-08-30,447.38,449.88,442.01,446.40,179964
2019-09-02,441.44,443.16,439.60,442.07,1175254
2019-09-03,436.21,436.21,431.49,432.05,286402
2019-09-04,443.07,458.41,443.07,458.14,23266
2019-09-05,455.57,455.57,451.44,453.82,822786
2019-09-06,450.28,452.25,443.67,447.40,258977
2019-09-09,452.28,452.28,447.69,447.69,955565
2019-09-10,450.63,451.86,448.61,451.86,107288
2019-09-11,454.85,458.35,446.39,446.39,119109
2019-09-12,449.66,451.83,444.28,444.28,1567300
2019-09-13,444.73,446.44,442.42,446.44,1072336
2019-09-16,445.30,451.10,439.06,451.10,771859
2019-09-17,454.93,458.91,454.61,454.92,2496125
2019-09-18,452.66,456.69,447.49,456.69,2927493
2019-09-19,460.26,470.51,460.26,470.51,362292
2019-09-20,472.46,482.07,472.46,479.84,112630
2019-09-23,470.93,479.51,467.53,475.52,208744
2019-09-24,480.05,485.85,479.04,485.85,407225
2019-09-25,486.68,492.25,486.68,492.25,683067
2019-09-26,489.78,490.72,486.80,487.92,5312209
2019-09-27,485.21,485.88,479.86,483.21,2477156
2019-09-30,478.32,480.08,475.93,475.93,231995
2019-10-01,472.65,473.73,471.81,473.07,480765
2019-10-02,466.88,471.54,466.88,469.24,346104
2019-10-03,463.54,464.70,463.00,463.00,138854
2019-10-04,468.51,468.51,457.79,457.79,1153175
2019-10-07,456.04,456.04,445.15,445.15,1800644
2019-10-08,444.49,446.65,440.79,440.79,294848
2019-10-09,440.88,442.46,439.38,439.38,1403574
2019-10-10,447.22,447.22,440.66,442.13,174474
2019-10-11,442.13,442.13,430.19,430.19,593239
2019-10-14,437.25,443.35,437.25,442.24,800427
2019-10-15,446.38,446.38,430.70,430.70,565015
2019-10-16,436.06,443.26,435.19,443.26,127002
2019-10-17,438.13,438.13,434.80,435.53,912546
2019-10-18,429.75,429.93,425.27,429.93,359378
2019-10-21,433.80,437.27,433.80,436.64,723121
2019-10-22,439.50,453.08,439.50,444.90,325817
2019-10-23,440.86,440.86,436.76,439.10,58928
2019-10-24,441.38,441.38,437.72,437.72,344083
2019-10-25,442.27,450.38,442.11,450.38,1152199
2019-10-28,450.88,453.32,449.20,453.32,1119939
2019-10-29,448.65,448.99,446.59,446.59,406230
2019-10-30,446.99,450.32,446.99,447.24,1338476
2019-10-31,447.47,457.20,447.47,457.20,1018548
2019-11-01,455.53,461.02,455.53,460.64,5115794
2019-11-04,462.90,463.25,455.16,455.16,295626
2019-11-05,454.06,454.06,444.55,444.97,139819
2019-11-06,447.91,453.45,447.91,449.38,204832
2019-11-07,446.99,453.63,446.99,447.47,1074304
2019-11-08,446.47,446.47,438.11,440.12,115028
2019-11-11,437.45,448.67,437.45,448.67,174264
2019-11-12,450.29,455.86,449.96,453.05,611916
2019-11-13,453.61,453.61,438.34,438.34,25889593
2019-11-14,438.77,438.77,432.61,432.61,121033
2019-11-15,433.39,441.87,433.39,440.16,565265
2019-11-18,439.65,443.72,438.24,440.61,4164974
2019-11-19,438.91,445.67,437.15,437.15,154272
2019-11-20,429.56,446.98,429.56,446.98,4405873
2019-11-21,449.89,455.28,449.54,455.28,75048
2019-11-22,462.56,462.56,453.72,453.72,10047312
2019-11-25,453.12,453.12,443.25,447.73,18843
2019-11-26,440.35,440.35,434.46,434.46,329477
2019-11-27,430.00,430.00,423.03,423.38,20157
2019-11-28,417.44,423.29,417.44,423.29,1734414
2019-11-29,422.86,424.75,420.38,424.75,114906
2019-12-02,422.09,422.66,417.94,418.87,63964
2019-12-03,418.34,423.39,418.34,423.39,238560
2019-12-04,422.28,423.18,420.18,420.18,853832
2019-12-05,415.59,418.08,414.89,417.14,185632
2019-12-06,415.44,421.79,415.44,417.52,494735
2019-12-09,420.41,420.41,417.71,418.39,1933372
2019-12-10,416.58,418.76,410.02,416.57,1574137
2019-12-11,415.35,415.35,402.15,402.15,34231
2019-12-12,400.42,407.31,400.42,407.31,134272
2019-12-13,402.31,405.31,402.31,404.69,567239
2019-12-16,403.61,414.86,402.70,413.67,1150103
2019-12-17,409.41,409.41,405.42,405.42,173795
2019-12-18,408.76,408.76,401.75,401.75,470591
2019-12-19,401.26,410.05,401.26,410.05,1210818
2019-12-20,409.90,417.94,409.90,417.94,2465585
2019-12-23,420.65,421.86,419.59,421.55,352955
2019-12-24,420.45,425.62,419.88,423.73,229616
2019-12-25,427.37,429.10,425.69,429.10,1523909
2019-12-26,429.07,430.42,424.06,424.06,329766
2019-12-27,428.37,428.37,412.91,412.91,1983423
2019-12-30,410.91,416.04,410.91,414.86,210221
2019-12-31,413.57,413.57,402.88,402.88,1466573
2020-01-01,401.19,406.82,401.19,406.82,885008
2020-01-02,407.99,407.99,404.81,404.81,1171803
2020-01-03,400.18,400.79,397.32,397.32,40949
2020-01-06,394.75,401.63,393.26,401.63,383874
2020-01-07,395.67,396.16,384.90,384.90,34670
2020-01-08,387.30,392.82,387.30,392.82,599827
2020-01-09,389.26,389.26,382.23,382.60,342152
2020-01-10,381.37,383.45,381.37,383.45,726475
2020-01-13,382.15,383.69,371.80,378.52,10345095
2020-01-14,377.62,381.82,376.04,377.80,115486
2020-01-15,373.87,386.72,373.87,386.72,224903
2020-01-16,388.30,388.30,385.79,385.83,1977401
2020-01-17,391.35,395.30,390.48,392.01,857636
2020-01-20,395.68,396.44,393.35,396.44,371443
2020-01-21,395.50,396.79,394.99,396.79,295198
2020-01-22,394.73,394.73,389.06,394.16,2070133
2020-01-23,395.41,398.65,389.91,389.91,247324
2020-01-24,385.77,390.69,385.64,390.69,380598
2020-01-27,393.09,394.91,390.91,393.90,385427
2020-01-28,389.59,389.59,386.76,387.04,3571293
2020-01-29,387.85,387.85,377.40,377.76,163816
2020-01-30,374.38,374.38,371.76,371.76,4256726
2020-01-31,372.27,373.66,369.29,373.66,200037
2020-02-03,375.12,377.96,372.91,372.91,33962
2020-02-04,370.77,379.11,369.61,379.11,1031636
2020-02-05,384.43,384.43,381.09,384.34,194639
2020-02-06,385.77,393.60,384.10,393.60,1149275
2020-02-07,397.73,397.73,393.80,394.39,22094
2020-02-10,395.03,396.23,392.04,394.27,655256
2020-02-11,394.81,394.81,386.46,386.46,1946169
2020-02-12,387.82,391.72,387.82,388.92,541068
2020-02-13,387.13,393.74,387.13,392.64,137859
2020-02-14,395.41,405.73,395.41,405.73,3652549
2020-02-17,404.84,417.62,404.84,417.62,1861852
2020-02-18,414.63,423.45,414.63,418.81,302413
2020-02-19,418.22,420.00,414.77,420.00,360231
2020-02-20,426.11,426.11,421.51,421.98,2748288
2020-02-21,416.28,417.78,414.38,416.81,563813
2020-02-24,413.96,417.31,413.96,415.14,1306145
2020-02-25,413.62,413.62,404.45,404.45,316313
2020-02-26,408.80,414.57,408.23,414.57,1288424
2020-02-27,410.90,411.34,406.49,406.49,4635376
2020-02-28,405.31,405.31,399.66,399.66,4664162
2020-03-02,398.72,406.95,398.72,406.95,305568
2020-03-03,410.30,415.39,407.18,407.18,3752063
2020-03-04,404.82,404.82,394.20,396.10,96254
2020-03-05,401.65,403.73,401.46,403.73,3088600
2020-03-06,403.61,403.61,401.21,401.21,765414
2020-03-09,400.58,407.35,400.58,407.35,260955
2020-03-10,400.66,411.11,400.66,407.15,403224
2020-03-11,409.88,409.88,396.94,396.94,234365
2020-03-12,396.55,405.23,395.69,395.69,48116
2020-03-13,391.93,393.21,389.57,393.21,688133
2020-03-16,393.74,400.07,392.96,392.96,296071
2020-03-17,395.74,395.74,389.81,389.81,982558
2020-03-18,390.77,390.88,390.04,390.68,855870
2020-03-19,390.25,390.25,384.79,384.79,246657
2020-03-20,376.43,383.78,376.31,383.78,2064727
2020-03-23,383.54,387.04,383.54,387.04,438568
2020-03-24,388.08,388.08,378.87,378.87,287726
2020-03-25,380.73,385.37,380.73,385.37,806138
2020-03-26,395.42,396.56,394.32,394.34,11141649
2020-03-27,395.63,399.16,395.63,399.16,4022349
2020-03-30,398.61,398.61,388.73,390.57,99290
2020-03-31,395.08,400.50,395.08,400.50,21887
2020-04-01,407.01,420.91,407.01,420.91,148793
2020-04-02,420.80,420.80,408.92,408.92,511708
2020-04-03,406.04,406.04,400.65,405.59,395898
2020-04-06,407.21,413.32,407.21,413.32,894169
2020-04-07,408.32,408.32,398.91,398.91,101689
2020-04-08,394.63,401.25,394.01,401.25,319156
2020-04-09,402.17,404.70,399.79,399.79,375201
2020-04-10,398.73,398.73,390.24,392.82,6154293
2020-04-13,390.00,390.00,383.29,384.20,428169
2020-04-14,380.44,386.32,380.44,386.32,348437
2020-04-15,387.58,393.81,386.86,393.81,13514803
2020-04-16,392.56,393.11,392.08,392.68,1268751
2020-04-17,390.33,396.19,387.89,396.19,530922
2020-04-20,391.81,395.15,390.28,390.28,1861705
2020-04-21,392.18,406.60,392.18,406.60,85853
2020-04-22,409.83,411.65,406.25,406.25,394577
2020-04-23,402.99,407.18,402.98,402.98,334679
2020-04-24,400.21,400.33,396.69,396.69,178555
2020-04-27,400.11,400.11,392.90,392.90,591676
2020-04-28,389.76,392.43,387.44,387.44,723190
2020-04-29,382.23,384.78,378.74,384.78,2320640
2020-04-30,380.95,380.95,373.83,378.42,127527
2020-05-01,377.16,377.78,375.25,375.41,3000873
2020-05-04,375.60,375.60,370.02,371.69,558974
2020-05-05,374.21,374.21,365.80,368.95,136624
2020-05-06,367.51,372.00,367.33,370.81,437454
2020-05-07,370.26,370.26,365.75,366.90,25010
2020-05-08,369.74,378.53,369.74,378.53,5998111
2020-05-11,382.26,387.35,381.46,385.67,5096089
2020-05-12,387.83,401.53,387.83,401.53,79033
2020-05-13,395.63,395.63,390.54,393.22,24065
2020-05-14,392.87,401.04,392.87,401.04,1885439
2020-05-15,403.61,405.07,396.89,396.89,389743
2020-05-18,391.79,397.34,391.79,393.51,620416
2020-05-19,391.77,391.77,385.54,388.53,511948
2020-05-20,392.30,393.72,390.82,390.82,9030405
2020-05-21,392.79,408.41,392.79,408.41,721937
2020-05-22,406.17,411.09,406.17,410.06,671559
2020-05-25,412.95,419.38,412.95,414.73,95683
2020-05-26,419.81,431.24,419.81,427.67,405779
2020-05-27,423.21,430.88,423.21,429.24,31442
2020-05-28,425.85,434.70,425.85,434.70,121456
2020-05-29,431.14,431.14,423.42,428.09,2989984
2020-06-01,432.36,434.50,428.67,432.22,5029093
2020-06-02,437.89,447.77,437.89,447.77,10743
2020-06-03,446.55,446.55,437.44,439.66,775037
2020-06-04,441.19,441.19,429.51,429.51,388830
2020-06-05,432.57,439.98,432.57,436.49,286790
2020-06-08,434.69,451.74,434.69,451.74,5035020
2020-06-09,448.76,448.76,435.97,435.97,848181
2020-06-10,438.99,439.14,432.19,439.14,196091
2020-06-11,441.53,455.88,441.53,455.88,1401909
2020-06-12,457.96,461.28,453.73,453.73,410078
2020-06-15,453.25,458.44,453.25,454.87,1952096
2020-06-16,455.93,455.93,443.09,443.09,1019225
2020-06-17,445.04,456.17,445.04,456.17,781463
2020-06-18,459.02,465.39,459.02,465.25,1009760
2020-06-19,471.92,480.49,470.68,480.49,339311
2020-06-22,479.23,485.34,475.36,485.34,429433
2020-06-23,485.97,486.20,479.79,486.20,177414
2020-06-24,487.92,494.14,486.28,494.14,1282342
2020-06-25,501.83,507.88,500.96,507.88,1255300
2020-06-26,505.51,508.19,505.51,508.19,82085
2020-06-29,510.14,512.92,510.14,512.92,39972
2020-06-30,500.39,507.19,499.90,507.19,1762502
2020-07-01,504.01,504.01,496.55,496.55,1119199
2020-07-02,498.10,498.10,493.76,494.18,884262
2020-07-03,490.24,490.24,480.54,480.54,285758
2020-07-06,487.15,487.15,476.53,476.53,1230604
2020-07-07,472.46,472.46,454.66,454.66,164614
2020-07-08,452.10,453.40,450.04,453.40,1126330
2020-07-09,449.50,456.07,449.50,456.07,24040508
2020-07-10,458.20,458.20,454.37,455.38,172555
2020-07-13,454.34,454.34,444.51,447.12,700209
2020-07-14,448.45,448.45,436.85,436.85,1812523
2020-07-15,443.59,443.59,435.02,435.66,856217
2020-07-16,426.75,429.63,426.75,427.32,403043
2020-07-17,430.79,433.13,427.38,433.13,70801
2020-07-20,429.23,434.98,429.23,434.98,523191
2020-07-21,436.45,436.45,425.69,425.69,94743
2020-07-22,426.25,431.73,426.25,426.74,90487
2020-07-23,426.22,428.84,422.95,425.00,2250937
2020-07-24,422.07,434.26,421.29,434.26,3101629
2020-07-27,428.67,432.01,423.64,423.64,282775
2020-07-28,426.38,436.32,426.38,436.32,422413
2020-07-29,444.31,444.31,441.06,441.99,641926
2020-07-30,445.93,446.22,444.30,444.30,18509
2020-07-31,448.02,448.02,442.97,444.05,4201669
2020-08-03,446.26,454.38,446.26,452.94,218375
2020-08-04,450.61,450.91,446.99,450.91,7577212
2020-08-05,449.13,450.12,446.84,446.84,514196
2020-08-06,457.11,471.22,457.11,462.94,354356
2020-08-07,460.90,464.48,459.93,464.46,822628
2020-08-10,460.14,460.14,456.87,458.69,1017930
2020-08-11,464.54,473.46,464.54,472.64,187773
2020-08-12,475.22,490.97,475.22,490.97,1896806
2020-08-13,504.17,504.17,494.67,494.67,1123847
2020-08-14,495.00,495.96,490.28,495.96,208999
2020-08-17,488.37,491.57,480.59,487.40,23060092
2020-08-18,495.58,496.02,495.08,495.34,154579
2020-08-19,504.69,506.67,499.80,499.80,576022
2020-08-20,483.81,492.84,483.81,490.56,1171134
2020-08-21,494.11,502.82,494.11,502.82,404756
2020-08-24,506.34,512.63,506.34,512.49,1267938
2020-08-25,521.40,528.36,521.40,528.36,4121427
2020-08-26,532.28,536.30,528.00,536.30,209523
2020-08-27,541.12,552.75,541.12,549.53,2700190
2020-08-28,550.15,553.49,547.40,548.05,1666433
2020-08-31,548.12,549.19,545.59,549.19,271108
2020-09-01,550.47,550.47,540.39,540.39,212252
2020-09-02,528.96,533.10,528.96,532.98,354931
2020-09-03,537.12,550.71,537.12,550.71,342606
2020-09-04,548.04,551.25,548.04,551.25,226383
2020-09-07,555.31,569.45,555.31,569.45,26983
2020-09-08,572.65,572.65,559.48,559.48,492897
2020-09-09,562.08,565.36,562.08,562.66,5137556
2020-09-10,558.98,558.98,548.77,553.81,952590
2020-09-11,551.66,551.66,531.12,531.12,56328
2020-09-14,535.67,542.19,535.67,536.69,169650
2020-09-15,538.57,544.66,538.33,538.33,221069
2020-09-16,541.00,541.03,530.35,530.35,1776210
2020-09-17,526.93,526.93,520.03,520.03,215001
2020-09-18,521.98,522.64,519.35,519.35,176586
2020-09-21,523.95,523.95,515.87,523.42,2378995
2020-09-22,527.19,527.19,523.22,524.58,240234
2020-09-23,520.86,529.12,520.86,529.12,600290
2020-09-24,538.57,547.10,538.57,547.10,382258
2020-09-25,554.29,555.73,542.18,542.18,175274
2020-09-28,542.74,542.74,531.03,531.03,47878
2020-09-29,526.16,529.33,520.18,520.18,664038
2020-09-30,521.95,521.95,503.99,503.99,1201526
2020-10-01,507.93,507.93,496.39,501.88,1539765
2020-10-02,504.41,505.76,501.07,505.76,985740
2020-10-05,506.90,508.64,503.45,505.13,1059222
2020-10-06,508.64,518.88,508.64,515.74,134278
2020-10-07,514.83,515.07,513.41,515.07,1133431
2020-10-08,514.92,514.92,502.91,509.23,2041671
2020-10-09,510.03,527.09,510.03,527.09,1673564
2020-10-12,533.90,540.32,533.90,540.13,1837141
2020-10-13,535.59,541.26,535.55,541.26,375755
2020-10-14,551.56,563.95,551.56,561.01,1364100
2020-10-15,554.98,556.08,541.49,541.49,520871
2020-10-16,539.78,540.36,532.18,532.18,657171
2020-10-19,523.96,532.74,522.63,532.74,243606
2020-10-20,532.54,532.54,520.52,520.52,38473
2020-10-21,516.63,519.37,511.41,511.41,911278
2020-10-22,506.12,506.46,499.65,501.23,1108900
2020-10-23,494.20,498.42,483.82,483.82,473226
2020-10-26,487.29,494.91,487.29,494.91,222143
2020-10-27,493.23,493.23,484.91,484.91,147445
2020-10-28,486.64,486.64,478.26,480.28,1633421
2020-10-29,476.94,476.94,458.03,458.03,568209
2020-10-30,454.68,454.68,452.53,454.38,803509
2020-11-02,458.58,465.90,458.19,465.90,443469
2020-11-03,459.41,459.41,446.88,446.88,343320
2020-11-04,445.96,451.55,443.19,451.55,2330456
2020-11-05,455.65,457.63,452.82,452.82,12072858
2020-11-06,456.42,459.54,456.42,458.60,143217
2020-11-09,459.01,465.25,459.01,463.03,643985
2020-11-10,467.08,467.08,454.77,458.13,406989
2020-11-11,460.82,469.92,460.82,464.53,3173821
2020-11-12,458.33,469.34,458.33,469.34,452372
2020-11-13,462.91,462.91,451.49,451.49,66479
2020-11-16,458.29,458.29,451.24,451.25,297287
2020-11-17,449.54,449.54,441.63,441.63,2680105
2020-11-18,438.65,438.65,432.64,437.45,64400
2020-11-19,437.94,444.36,437.94,444.36,6699080
2020-11-20,440.67,448.52,440.67,448.52,272492
2020-11-23,447.56,461.47,447.56,458.73,755225
2020-11-24,464.50,478.12,464.50,478.12,5868562
2020-11-25,473.24,488.54,473.24,488.54,606002
2020-11-26,484.65,484.65,473.91,476.41,3632866
2020-11-27,479.64,484.48,479.64,484.48,690135
2020-11-30,480.01,488.95,477.04,488.95,842965
2020-12-01,492.01,492.01,484.19,485.94,294505
2020-12-02,477.22,478.71,477.22,477.55,245587
2020-12-03,481.92,481.92,474.15,474.39,71156
2020-12-04,476.33,480.10,476.33,480.10,2086911
2020-12-07,473.50,473.50,469.82,469.82,456017
